"Date","Price","Open","High","Low","Vol.","Change %"
"Nov 18, 2016","50,626.06","50,580.05","50,888.96","50,533.30","196.08M","0.02%"
"Nov 17, 2016","50,617.57","49,937.07","50,617.57","49,903.53","243.45M","1.23%"
"Nov 16, 2016","50,004.82","49,869.19","50,220.45","49,816.19","262.43M","1.16%"
"Nov 15, 2016","49,430.21","49,782.05","49,943.06","49,402.14","245.23M","-0.61%"
"Nov 14, 2016","49,731.89","50,067.75","50,900.18","49,731.89","285.69M","-1.12%"
"Nov 11, 2016","50,294.72","50,948.31","51,038.98","50,294.72","349.56M","-2.33%"
"Nov 10, 2016","51,493.00","51,354.27","51,858.93","51,354.27","318.97M","1.01%"
"Nov 09, 2016","50,977.85","49,557.41","51,017.77","49,451.19","228.82M","0.55%"
"Nov 08, 2016","50,700.70","50,369.94","50,923.61","50,369.94","244.09M","0.79%"
"Nov 07, 2016","50,303.77","50,146.76","50,339.42","49,970.67","186.44M","1.24%"
"Nov 04, 2016","49,686.10","49,996.23","49,996.23","49,610.90","254.65M","-1.10%"
"Nov 03, 2016","50,239.27","50,300.11","50,314.42","50,003.69","311.59M","-0.29%"
"Nov 02, 2016","50,384.87","50,566.51","50,641.68","50,211.69","256.48M","-1.21%"
"Nov 01, 2016","51,002.69","50,704.69","51,037.84","50,704.69","222.96M","0.82%"
"Oct 31, 2016","50,590.08","50,806.62","50,845.47","50,532.60","271.44M","-0.41%"
"Oct 28, 2016","50,797.70","51,008.38","51,008.38","50,586.58","207.67M","-0.67%"
"Oct 27, 2016","51,139.66","51,443.21","51,443.21","51,065.17","205.46M","-0.80%"
"Oct 26, 2016","51,552.32","51,421.56","51,552.32","51,245.12","169.19M","-0.38%"
"Oct 25, 2016","51,749.86","51,891.01","51,955.41","51,577.62","202.88M","0.13%"
"Oct 24, 2016","51,683.39","51,840.70","52,095.05","51,637.62","200.71M","0.10%"
"Oct 21, 2016","51,629.23","51,644.31","51,881.62","51,605.16","226.26M","0.41%"
"Oct 20, 2016","51,420.66","51,749.50","51,755.50","51,335.10","162.00M","-0.16%"
"Oct 19, 2016","51,504.87","51,109.28","51,540.50","51,109.28","220.41M","0.74%"
"Oct 18, 2016","51,126.79","51,012.65","51,363.09","51,012.65","237.80M","0.70%"
"Oct 17, 2016","50,769.01","51,056.71","51,217.99","50,732.34","177.89M","-0.74%"
"Oct 14, 2016","51,146.78","50,911.53","51,326.32","50,750.78","251.08M","1.29%"
"Oct 13, 2016","50,494.51","51,185.36","51,186.64","50,460.75","339.37M","-2.04%"
"Oct 12, 2016","51,548.13","51,800.49","52,084.86","51,445.89","259.02M","-0.68%"
"Oct 11, 2016","51,898.82","51,676.44","52,160.26","51,676.44","399.30M","0.43%"
"Oct 10, 2016","51,675.51","51,560.18","51,812.79","51,432.17","214.75M","0.03%"
"Oct 07, 2016","51,662.07","51,677.23","51,951.65","51,359.15","239.27M","0.10%"
"Oct 06, 2016","51,610.78","51,928.40","52,142.60","51,610.78","271.24M","-0.50%"
"Oct 05, 2016","51,868.53","51,776.17","51,938.66","51,647.56","217.32M","-0.33%"
"Oct 04, 2016","52,040.85","51,723.40","52,224.23","51,677.91","248.35M","0.74%"
"Oct 03, 2016","51,658.99","52,037.93","52,127.45","51,658.99","193.10M","-0.56%"
"Sep 30, 2016","51,949.83","52,088.75","52,379.50","51,949.83","327.51M","-1.42%"
"Sep 29, 2016","52,698.58","52,380.56","52,808.91","52,380.56","455.68M","1.79%"
"Sep 28, 2016","51,773.50","50,982.10","51,920.47","50,982.10","248.06M","1.72%"
"Sep 27, 2016","50,899.66","51,554.33","51,594.10","50,899.66","-","-1.13%"
"Sep 26, 2016","51,479.80","51,677.30","51,677.30","51,108.97","256.93M","-1.00%"
"Sep 23, 2016","51,999.45","51,722.01","52,036.14","51,609.97","256.93M","0.20%"
"Sep 22, 2016","51,895.18","51,132.91","51,895.18","50,968.04","282.85M","2.24%"
"Sep 21, 2016","50,757.82","51,365.17","51,365.17","50,757.82","246.58M","-1.13%"
"Sep 20, 2016","51,335.75","51,792.37","51,806.45","51,324.66","258.57M","-1.23%"
"Sep 19, 2016","51,975.89","51,851.56","52,083.60","51,776.05","219.44M","0.28%"
"Sep 16, 2016","51,832.55","52,307.67","52,317.81","51,832.55","452.82M","-0.65%"
"Sep 15, 2016","52,174.26","52,607.75","52,651.47","52,026.47","555.71M","-0.62%"
"Sep 14, 2016","52,501.97","52,462.48","52,695.89","52,330.76","223.64M","-0.58%"
"Sep 13, 2016","52,805.96","52,975.71","53,053.00","52,679.35","251.46M","0.01%"
"Sep 12, 2016","52,802.00","52,430.65","52,830.66","52,241.55","241.77M","-1.02%"
"Sep 09, 2016","53,347.30","53,528.03","53,581.63","53,281.19","277.10M","0.18%"
"Sep 08, 2016","53,250.25","53,373.04","53,394.17","53,052.75","341.68M","-0.39%"
"Sep 07, 2016","53,456.43","53,504.63","53,593.29","53,311.90","239.53M","-0.42%"
"Sep 06, 2016","53,680.43","53,731.12","53,731.12","53,464.50","269.38M","0.11%"
"Sep 05, 2016","53,622.00","53,787.24","53,986.89","53,463.49","217.65M","0.23%"
"Sep 02, 2016","53,500.07","52,772.79","53,500.07","52,772.79","240.00M","1.65%"
"Sep 01, 2016","52,631.33","52,882.05","52,913.01","52,570.32","366.43M","-0.19%"
"Aug 31, 2016","52,733.12","53,123.52","53,275.28","52,682.65","-","-1.34%"
"Aug 30, 2016","53,448.69","53,726.87","53,838.01","53,435.40","227.76M","-0.22%"
"Aug 29, 2016","53,563.93","53,403.98","53,619.72","53,238.89","169.14M","0.11%"
"Aug 26, 2016","53,506.62","53,507.74","53,610.61","53,200.59","224.09M","0.04%"
"Aug 25, 2016","53,482.88","53,485.80","53,617.65","53,194.47","260.02M","-0.15%"
"Aug 24, 2016","53,562.80","53,368.50","53,688.85","53,228.57","372.05M","1.14%"
"Aug 23, 2016","52,957.80","52,857.75","53,024.78","52,688.51","211.36M","0.24%"
"Aug 22, 2016","52,828.93","52,854.58","52,993.62","52,667.48","157.46M","0.11%"
"Aug 19, 2016","52,771.95","53,091.86","53,330.35","52,706.56","210.80M","-0.41%"
"Aug 18, 2016","52,989.66","52,393.66","53,010.70","52,393.66","192.15M","1.30%"
"Aug 17, 2016","52,309.70","52,742.10","52,742.10","52,088.70","249.33M","-0.17%"
"Aug 16, 2016","52,396.40","52,427.16","52,908.50","52,287.47","272.10M","-0.00%"
"Aug 15, 2016","52,397.97","52,967.74","52,979.67","52,397.97","201.61M","-0.77%"
"Aug 12, 2016","52,806.50","52,660.05","53,071.88","52,660.05","230.10M","0.93%"
"Aug 11, 2016","52,321.78","52,209.66","52,324.15","51,875.17","224.69M","0.20%"
"Aug 10, 2016","52,218.61","52,193.86","52,503.06","52,140.10","334.90M","-0.51%"
"Aug 08, 2016","52,486.65","52,414.84","52,602.01","52,299.38","152.29M","0.26%"
"Aug 05, 2016","52,348.36","52,638.93","52,776.59","52,310.28","221.17M","-0.37%"
"Aug 04, 2016","52,543.37","52,558.72","52,842.42","52,404.49","256.34M","0.02%"
"Aug 02, 2016","52,532.76","52,890.66","52,911.98","52,460.59","-","-1.12%"
"Aug 01, 2016","53,126.80","53,296.85","53,371.99","53,035.25","-","0.62%"
"Jul 29, 2016","52,797.58","53,343.95","53,343.95","52,795.82","-","-0.91%"
"Jul 28, 2016","53,282.16","53,624.61","53,939.33","53,256.00","-","-0.90%"
"Jul 27, 2016","53,764.26","53,802.63","53,884.74","53,483.68","-","0.24%"
"Jul 26, 2016","53,638.04","53,491.17","53,745.29","53,271.56","-","0.65%"
"Jul 25, 2016","53,292.52","53,073.89","53,666.97","53,073.89","-","0.54%"
"Jul 22, 2016","53,005.22","52,661.17","53,006.40","52,610.41","-","0.06%"
"Jul 21, 2016","52,974.03","53,018.23","53,070.82","52,752.23","-","0.26%"
"Jul 20, 2016","52,837.86","52,761.24","52,939.71","52,467.20","240.48M","-0.10%"
"Jul 19, 2016","52,892.92","52,733.39","52,902.94","52,444.82","226.27M","-0.29%"
"Jul 18, 2016","53,046.31","52,900.07","53,046.31","52,701.55","151.12M","-0.08%"
"Jul 15, 2016","53,088.46","52,710.36","53,147.86","52,604.31","197.04M","0.48%"
"Jul 14, 2016","52,837.03","52,835.97","53,001.11","52,564.48","246.50M","0.04%"
"Jul 13, 2016","52,814.88","52,712.03","52,914.40","52,620.27","219.49M","0.51%"
"Jul 12, 2016","52,547.52","52,069.89","52,623.21","52,069.89","272.78M","0.72%"
"Jul 11, 2016","52,170.37","51,834.07","52,170.37","51,582.92","186.45M","1.74%"
"Jul 08, 2016","51,276.40","50,935.68","51,397.10","50,806.51","165.89M","0.35%"
"Jul 07, 2016","51,097.48","51,206.56","51,526.21","51,097.48","211.24M","0.56%"
"Jul 06, 2016","50,811.66","51,401.57","51,557.63","50,786.74","300.62M","-1.66%"
"Jul 05, 2016","51,670.16","52,324.39","52,360.14","51,670.16","244.39M","-1.49%"
"Jul 04, 2016","52,454.24","52,721.73","52,817.69","52,355.11","181.78M","0.18%"
"Jul 01, 2016","52,357.50","52,674.68","52,708.65","51,820.55","238.47M","0.27%"
"Jun 30, 2016","52,217.72","52,047.49","52,684.99","51,969.81","277.66M","0.63%"
"Jun 29, 2016","51,890.42","51,345.72","52,018.96","51,243.87","257.79M","1.47%"
"Jun 28, 2016","51,141.14","50,589.81","51,490.79","50,589.81","296.88M","2.11%"
"Jun 27, 2016","50,086.68","51,523.26","51,523.26","50,017.98","327.40M","-3.08%"
"Jun 24, 2016","51,679.66","51,709.73","51,960.83","50,747.56","360.72M","-3.56%"
"Jun 23, 2016","53,585.53","53,473.88","53,927.30","53,201.31","216.85M","0.05%"
"Jun 22, 2016","53,557.20","53,130.65","53,690.95","53,121.00","231.36M","1.14%"
"Jun 21, 2016","52,955.18","52,799.83","53,002.75","52,588.93","218.23M","-0.15%"
"Jun 20, 2016","53,032.14","52,794.98","53,036.97","52,648.94","232.03M","1.71%"
"Jun 17, 2016","52,140.61","51,754.83","52,150.05","51,667.25","298.24M","0.22%"
"Jun 15, 2016","52,026.71","51,798.52","52,026.71","51,530.99","491.99M","1.23%"
"Jun 14, 2016","51,394.31","52,221.09","52,221.09","51,394.31","278.90M","-2.13%"
"Jun 13, 2016","52,511.52","52,689.75","52,873.46","52,510.34","254.44M","-1.25%"
"Jun 10, 2016","53,175.15","53,390.19","53,390.19","53,004.39","276.61M","-0.33%"
"Jun 09, 2016","53,353.87","53,909.42","53,942.55","53,297.08","220.57M","-1.12%"
"Jun 08, 2016","53,960.18","54,140.96","54,295.51","53,854.91","220.09M","-0.64%"
"Jun 07, 2016","54,305.73","54,209.11","54,422.24","53,963.48","226.34M","0.58%"
"Jun 06, 2016","53,990.76","53,955.02","54,177.73","53,654.31","232.68M","-0.50%"
"Jun 03, 2016","54,259.36","53,857.24","54,259.36","53,810.05","255.04M","1.01%"
"Jun 02, 2016","53,716.91","53,613.48","54,023.81","53,563.48","215.02M","0.37%"
"Jun 01, 2016","53,518.36","53,556.00","53,815.70","53,478.98","268.61M","-0.72%"
"May 31, 2016","53,905.21","54,666.61","54,704.22","53,905.21","546.82M","-1.04%"
"May 30, 2016","54,474.09","54,049.66","54,501.32","54,030.30","120.06M","0.68%"
"May 27, 2016","54,105.37","54,213.80","54,266.17","53,919.41","193.36M","0.34%"
"May 26, 2016","53,921.00","53,782.46","54,393.13","53,782.46","247.11M","0.37%"
"May 25, 2016","53,721.88","53,283.29","53,828.62","53,278.82","254.99M","1.27%"
"May 24, 2016","53,050.76","52,563.84","53,169.72","52,431.86","261.36M","0.80%"
"May 23, 2016","52,628.62","52,580.89","52,628.62","52,219.55","-","-0.02%"
"May 20, 2016","52,638.25","52,470.92","53,057.01","52,470.92","261.97M","0.51%"
"May 19, 2016","52,370.10","52,322.09","52,617.86","52,094.91","191.05M","-0.81%"
"May 18, 2016","52,797.23","52,350.69","52,899.14","52,267.87","259.02M","0.51%"
"May 17, 2016","52,528.84","52,775.84","53,001.81","52,223.85","244.78M","0.22%"
"May 16, 2016","52,412.68","52,005.37","52,496.14","51,933.02","200.32M","1.57%"
"May 13, 2016","51,602.55","51,331.77","51,602.55","50,923.42","230.77M","0.28%"
"May 12, 2016","51,458.48","51,893.29","51,944.62","51,458.48","199.96M","-1.29%"
"May 11, 2016","52,130.34","52,139.46","52,425.91","51,962.12","182.37M","0.49%"
"May 10, 2016","51,875.26","51,641.61","51,891.22","51,522.46","214.46M","1.03%"
"May 09, 2016","51,348.72","51,465.16","52,048.84","51,348.72","225.29M","-0.13%"
"May 06, 2016","51,417.38","51,825.71","51,825.71","51,306.96","256.35M","-0.99%"
"May 05, 2016","51,933.80","51,672.58","52,258.53","51,417.89","396.35M","0.12%"
"May 04, 2016","51,873.50","51,708.98","52,098.08","51,478.23","275.17M","-0.07%"
"May 03, 2016","51,912.11","53,203.53","53,203.53","51,892.13","266.81M","-1.97%"
"Apr 29, 2016","52,957.32","53,094.83","53,133.79","52,795.41","241.32M","-0.50%"
"Apr 28, 2016","53,223.98","53,348.50","53,591.31","53,159.56","241.18M","0.30%"
"Apr 26, 2016","53,062.95","52,883.25","53,168.24","52,768.89","192.86M","0.15%"
"Apr 25, 2016","52,985.31","52,955.53","53,031.91","52,401.06","153.51M","0.11%"
"Apr 22, 2016","52,925.75","53,275.60","53,275.60","52,820.66","202.04M","-0.75%"
"Apr 21, 2016","53,323.58","53,780.10","54,039.17","53,191.38","249.96M","-0.87%"
"Apr 20, 2016","53,789.75","53,173.78","53,789.75","52,975.56","260.72M","0.77%"
"Apr 19, 2016","53,380.94","53,365.53","53,434.02","53,107.70","212.07M","0.40%"
"Apr 18, 2016","53,166.59","52,687.85","53,166.59","52,516.00","187.84M","0.24%"
"Apr 15, 2016","53,038.91","52,906.70","53,042.16","52,537.23","169.04M","0.36%"
"Apr 14, 2016","52,848.00","52,908.74","53,064.99","52,667.74","238.63M","-0.17%"
"Apr 13, 2016","52,938.24","52,578.30","53,528.02","52,578.30","306.00M","1.69%"
"Apr 12, 2016","52,059.76","51,472.47","52,059.76","51,341.23","288.25M","1.23%"
"Apr 11, 2016","51,428.08","51,412.73","51,639.25","51,091.44","198.43M","0.01%"
"Apr 08, 2016","51,424.48","51,230.48","51,551.57","51,031.00","223.81M","0.54%"
"Apr 07, 2016","51,146.82","51,540.29","51,540.29","51,029.36","268.78M","-0.07%"
"Apr 06, 2016","51,184.32","51,562.97","51,566.67","51,098.74","263.03M","-0.08%"
"Apr 05, 2016","51,226.09","51,576.04","51,576.04","50,996.33","199.19M","-1.29%"
"Apr 04, 2016","51,895.14","51,471.05","51,963.76","51,334.32","181.87M","0.60%"
"Apr 01, 2016","51,584.13","51,772.56","51,817.32","51,290.50","229.13M","-1.27%"
"Mar 31, 2016","52,250.28","52,295.36","52,436.39","51,800.57","286.61M","-0.47%"
"Mar 30, 2016","52,495.46","52,057.21","52,659.64","52,039.33","259.84M","1.37%"
"Mar 29, 2016","51,787.20","52,382.36","52,562.82","51,724.61","209.38M","-1.03%"
"Mar 24, 2016","52,323.78","52,451.32","52,451.32","51,718.43","214.00M","-0.47%"
"Mar 23, 2016","52,569.55","53,108.92","53,165.39","52,446.86","239.24M","-1.54%"
"Mar 22, 2016","53,392.86","53,618.46","53,618.46","52,953.63","257.08M","-0.80%"
"Mar 18, 2016","53,824.28","53,082.97","53,826.58","53,082.97","405.42M","1.19%"
"Mar 17, 2016","53,190.56","52,920.55","53,606.92","52,795.98","574.61M","0.96%"
"Mar 16, 2016","52,685.70","52,238.59","52,708.17","52,210.21","213.58M","0.83%"
"Mar 15, 2016","52,253.79","52,107.31","52,253.79","51,780.49","-","-0.42%"
"Mar 14, 2016","52,471.72","51,999.99","52,498.00","51,951.74","249.34M","1.41%"
"Mar 11, 2016","51,739.83","51,865.94","51,909.05","51,304.57","266.34M","0.40%"
"Mar 10, 2016","51,533.78","51,646.77","51,684.25","51,251.35","282.69M","0.10%"
"Mar 09, 2016","51,484.46","52,070.38","52,319.09","51,445.94","272.12M","-1.46%"
"Mar 08, 2016","52,247.84","52,523.42","52,776.20","52,220.26","297.01M","-0.81%"
"Mar 07, 2016","52,673.79","52,239.42","52,679.07","51,927.71","287.39M","0.91%"
"Mar 04, 2016","52,200.71","51,798.79","52,225.23","51,751.65","261.05M","0.80%"
"Mar 03, 2016","51,787.01","51,055.06","51,839.89","51,027.70","315.28M","1.61%"
"Mar 02, 2016","50,966.93","50,737.75","50,966.93","50,558.64","387.21M","1.30%"
"Mar 01, 2016","50,315.09","49,463.87","50,408.58","49,462.03","274.27M","1.82%"
"Feb 29, 2016","49,415.31","49,185.36","49,648.86","48,947.44","-","-0.03%"
"Feb 26, 2016","49,429.40","48,805.10","49,463.65","48,805.10","223.63M","2.18%"
"Feb 25, 2016","48,373.17","48,250.09","48,575.26","48,073.11","252.07M","0.79%"
"Feb 24, 2016","47,995.82","48,051.40","48,112.87","47,388.15","354.83M","-0.88%"
"Feb 23, 2016","48,421.99","49,113.13","49,168.58","48,298.79","276.76M","-1.41%"
"Feb 22, 2016","49,112.80","49,149.66","49,371.65","48,940.76","218.67M","0.35%"
"Feb 19, 2016","48,940.43","49,898.46","49,898.46","48,659.80","278.17M","-1.84%"
"Feb 18, 2016","49,857.70","50,199.23","50,434.36","49,786.83","337.93M","-0.36%"
"Feb 17, 2016","50,039.31","49,420.91","50,166.13","49,306.65","287.34M","1.32%"
"Feb 16, 2016","49,387.10","49,844.08","50,226.37","49,377.24","216.31M","-0.93%"
"Feb 15, 2016","49,851.95","49,074.31","49,851.95","49,074.31","250.06M","2.60%"
"Feb 12, 2016","48,589.69","47,856.85","48,838.02","47,708.80","244.47M","2.48%"
"Feb 11, 2016","47,411.57","48,071.45","48,108.68","47,275.30","289.82M","-1.78%"
"Feb 10, 2016","48,273.24","48,324.33","48,796.71","48,063.35","257.21M","-0.15%"
"Feb 09, 2016","48,344.75","49,116.75","49,171.95","48,231.82","283.46M","-2.19%"
"Feb 08, 2016","49,429.59","49,626.18","49,882.27","49,170.12","227.73M","-0.65%"
"Feb 05, 2016","49,753.29","49,631.92","49,880.14","49,231.25","237.37M","0.25%"
"Feb 04, 2016","49,627.53","49,160.69","49,744.81","49,106.02","339.33M","2.25%"
"Feb 03, 2016","48,535.48","47,753.66","48,789.46","47,725.76","254.24M","1.05%"
"Feb 02, 2016","48,029.24","48,788.94","48,953.65","47,998.97","256.45M","-2.09%"
"Feb 01, 2016","49,055.54","49,339.28","49,508.16","48,643.61","290.23M","-0.18%"
"Jan 29, 2016","49,141.94","48,866.22","49,320.31","48,645.63","408.49M","0.90%"
"Jan 28, 2016","48,702.61","47,894.47","49,028.78","47,894.47","303.23M","1.62%"
"Jan 27, 2016","47,923.92","47,609.87","48,029.82","47,593.56","269.18M","0.82%"
"Jan 26, 2016","47,532.40","46,806.77","47,654.36","46,582.05","292.63M","0.68%"
"Jan 25, 2016","47,210.42","47,794.33","47,960.90","47,156.67","251.25M","-0.95%"
"Jan 22, 2016","47,661.87","46,858.65","47,674.08","46,858.65","293.30M","2.98%"
"Jan 21, 2016","46,282.02","46,377.39","46,430.88","45,975.78","280.98M","-0.10%"
"Jan 20, 2016","46,329.78","46,741.53","46,841.75","46,093.27","285.03M","-2.73%"
"Jan 19, 2016","47,627.76","47,377.05","47,959.55","47,377.05","248.79M","1.60%"
"Jan 18, 2016","46,876.62","47,201.47","47,567.86","46,855.35","225.84M","-0.18%"
"Jan 15, 2016","46,960.37","47,813.12","47,872.83","46,901.92","305.11M","-1.55%"
"Jan 14, 2016","47,697.53","47,952.05","48,142.40","47,697.53","264.54M","-1.48%"
"Jan 13, 2016","48,412.80","48,632.65","48,787.87","48,215.39","263.43M","0.03%"
"Jan 12, 2016","48,396.18","47,998.10","48,764.57","47,883.86","306.36M","0.15%"
"Jan 11, 2016","48,322.68","47,815.05","48,596.30","47,499.57","273.82M","0.45%"
"Jan 08, 2016","48,104.68","48,410.85","48,509.68","47,923.76","205.34M","0.11%"
"Jan 07, 2016","48,052.78","48,491.33","48,491.33","47,637.50","321.50M","-2.10%"
"Jan 06, 2016","49,082.29","49,314.06","49,330.14","48,909.23","191.34M","-1.04%"
"Jan 05, 2016","49,599.72","49,560.43","49,793.19","49,027.60","144.35M","0.57%"
"Jan 04, 2016","49,316.61","50,275.72","50,275.72","49,265.41","149.20M","-2.72%"
"Dec 31, 2015","50,693.76","50,887.39","51,006.38","50,603.23","54.36M","-0.22%"
"Dec 30, 2015","50,805.13","51,018.85","51,149.82","50,777.29","89.15M","-0.31%"
"Dec 29, 2015","50,964.44","51,249.63","51,312.73","50,789.47","102.62M","-0.44%"
"Dec 28, 2015","51,188.72","51,221.20","51,618.61","50,655.41","72.15M","-0.26%"
"Dec 24, 2015","51,324.01","50,589.75","51,407.42","50,589.75","54.48M","0.95%"
"Dec 23, 2015","50,839.81","49,989.22","51,004.45","49,952.57","148.38M","2.13%"
"Dec 22, 2015","49,780.33","49,146.22","49,804.48","49,140.77","153.82M","1.20%"
"Dec 21, 2015","49,189.99","48,742.78","49,311.06","48,646.81","161.16M","0.97%"
"Dec 18, 2015","48,717.28","49,453.22","49,453.22","48,703.72","375.34M","-1.99%"
"Dec 17, 2015","49,706.29","48,965.48","49,807.77","48,965.48","661.82M","2.64%"
"Dec 15, 2015","48,428.77","48,177.80","48,559.68","47,912.57","327.83M","0.72%"
"Dec 14, 2015","48,081.71","47,518.39","49,099.07","47,493.13","407.64M","0.03%"
"Dec 11, 2015","48,067.53","49,081.74","49,196.27","47,802.55","654.77M","-1.87%"
"Dec 10, 2015","48,984.53","49,804.03","49,804.03","48,959.98","661.75M","-1.09%"
"Dec 09, 2015","49,523.56","49,133.61","49,545.73","49,018.64","319.32M","0.90%"
"Dec 08, 2015","49,083.80","49,344.74","49,474.28","49,010.47","291.04M","-1.56%"
"Dec 07, 2015","49,860.74","49,505.51","50,239.83","49,505.51","255.82M","1.17%"
"Dec 04, 2015","49,284.49","49,982.25","50,014.62","49,112.53","414.90M","-2.26%"
"Dec 03, 2015","50,424.89","51,041.37","51,041.37","50,424.89","-","-1.44%"
"Dec 02, 2015","51,159.11","51,689.53","51,712.78","51,070.89","-","-0.73%"
"Dec 01, 2015","51,535.82","51,948.16","51,973.74","51,487.77","-","-0.14%"
"Nov 30, 2015","51,607.83","51,620.97","51,878.19","51,523.11","-","-0.06%"
"Nov 27, 2015","51,637.28","52,159.64","52,159.64","51,628.45","308.97M","-1.13%"
"Nov 26, 2015","52,229.92","51,932.15","52,386.11","51,867.89","214.47M","0.61%"
"Nov 25, 2015","51,914.55","51,895.53","52,060.57","51,629.53","235.10M","0.19%"
"Nov 24, 2015","51,817.84","52,091.86","52,193.64","51,594.88","265.60M","-0.72%"
"Nov 23, 2015","52,195.98","52,043.38","52,232.70","51,635.54","225.90M","-0.09%"
"Nov 20, 2015","52,240.58","52,075.18","52,515.24","51,989.28","346.77M","0.24%"
"Nov 19, 2015","52,116.26","51,861.22","52,335.81","51,861.22","240.17M","0.89%"
"Nov 18, 2015","51,654.54","51,901.37","51,979.15","51,415.94","270.27M","-0.63%"
"Nov 17, 2015","51,981.65","51,863.49","52,259.83","51,719.95","292.11M","0.84%"
"Nov 16, 2015","51,547.38","51,054.24","51,723.50","50,989.15","-","0.68%"
"Nov 13, 2015","51,199.34","51,728.91","51,836.91","51,185.60","298.38M","-1.65%"
"Nov 12, 2015","52,056.67","52,772.98","52,772.98","51,967.70","240.60M","-1.02%"
"Nov 11, 2015","52,594.10","52,658.72","52,810.48","52,382.20","239.06M","0.05%"
"Nov 10, 2015","52,565.50","53,289.60","53,289.60","52,392.82","249.42M","-1.51%"
"Nov 09, 2015","53,371.23","53,095.13","53,371.23","53,021.60","191.01M","0.77%"
"Nov 06, 2015","52,964.07","53,898.81","53,898.81","52,755.53","204.92M","-2.05%"
"Nov 05, 2015","54,073.01","54,402.74","54,590.77","53,872.43","271.82M","-0.98%"
"Nov 04, 2015","54,609.01","54,246.73","54,760.91","54,246.73","322.34M","0.99%"
"Nov 03, 2015","54,076.07","54,045.86","54,095.43","53,724.19","197.06M","0.40%"
"Nov 02, 2015","53,860.26","53,599.63","53,860.26","53,451.11","183.49M","0.12%"
"Oct 30, 2015","53,793.74","53,627.09","53,863.28","53,396.23","194.65M","0.73%"
"Oct 29, 2015","53,406.32","53,616.69","53,616.69","53,137.62","198.01M","-0.65%"
"Oct 28, 2015","53,755.73","53,627.27","53,775.08","53,463.86","186.60M","-0.03%"
"Oct 27, 2015","53,770.29","54,034.56","54,060.05","53,624.77","199.82M","-0.70%"
"Oct 26, 2015","54,150.70","54,072.58","54,635.56","54,010.44","194.15M","-0.27%"
"Oct 23, 2015","54,298.41","53,516.03","54,315.85","53,477.75","202.82M","1.88%"
"Oct 22, 2015","53,293.97","52,907.22","53,534.49","52,907.22","226.96M","0.56%"
"Oct 21, 2015","52,997.97","53,011.13","53,413.53","52,735.00","206.79M","0.22%"
"Oct 20, 2015","52,880.16","52,921.00","52,921.00","52,525.93","219.91M","-0.57%"
"Oct 19, 2015","53,184.07","52,881.20","53,184.07","52,700.96","211.23M","0.45%"
"Oct 16, 2015","52,945.11","53,184.20","53,247.49","52,945.11","258.25M","-0.04%"
"Oct 15, 2015","52,966.42","53,211.59","53,312.28","52,901.27","191.54M","-0.17%"
"Oct 14, 2015","53,059.06","52,970.01","53,356.06","52,731.69","175.33M","-0.01%"
"Oct 13, 2015","53,063.06","52,736.25","53,293.37","52,662.97","205.19M","0.58%"
"Oct 12, 2015","52,757.60","53,459.79","53,561.54","52,667.80","231.71M","-1.01%"
"Oct 09, 2015","53,295.64","53,124.62","53,626.62","52,945.53","242.49M","1.08%"
"Oct 08, 2015","52,726.60","52,467.80","52,726.60","52,416.03","199.20M","0.31%"
"Oct 07, 2015","52,565.42","52,591.07","52,733.43","52,325.69","280.34M","0.95%"
"Oct 06, 2015","52,070.15","52,013.95","52,324.80","51,814.24","266.83M","-0.00%"
"Oct 05, 2015","52,071.31","51,596.90","52,071.31","51,388.38","195.90M","2.19%"
"Oct 02, 2015","50,955.89","50,933.87","51,217.03","50,698.00","183.88M","0.87%"
"Oct 01, 2015","50,516.58","50,522.40","50,841.70","50,418.03","250.86M","0.85%"
"Sep 30, 2015","50,088.86","49,933.38","50,155.09","49,669.36","307.44M","1.43%"
"Sep 29, 2015","49,383.93","49,227.41","49,682.73","49,066.78","209.89M","-0.22%"
"Sep 28, 2015","49,490.81","50,419.98","50,536.24","49,402.79","171.49M","-1.67%"
"Sep 25, 2015","50,331.12","50,470.01","50,638.23","50,263.47","182.55M","-0.10%"
"Sep 23, 2015","50,381.63","49,714.09","50,458.77","49,714.09","204.26M","1.06%"
"Sep 22, 2015","49,853.09","50,584.88","50,584.88","49,758.54","220.63M","-1.74%"
"Sep 21, 2015","50,737.14","50,849.70","50,928.66","50,584.41","181.76M","-0.60%"
"Sep 18, 2015","51,044.58","51,325.50","51,331.84","50,582.10","417.22M","-1.03%"
"Sep 17, 2015","51,573.57","51,301.70","52,019.11","51,292.98","378.30M","1.07%"
"Sep 16, 2015","51,029.24","49,946.72","51,145.24","49,934.52","258.25M","3.11%"
"Sep 15, 2015","49,491.68","49,236.24","49,491.68","48,849.55","217.50M","0.25%"
"Sep 14, 2015","49,366.60","49,187.79","49,513.36","48,982.55","222.82M","0.89%"
"Sep 11, 2015","48,930.64","49,507.51","49,507.51","48,864.41","248.69M","-1.21%"
"Sep 10, 2015","49,528.13","49,449.55","49,647.62","49,112.02","240.04M","1.02%"
"Aug 21, 2015","49,028.36","49,074.67","49,419.04","49,000.14","265.56M","-1.47%"
"Aug 20, 2015","49,761.67","49,808.91","49,901.53","49,376.70","279.72M","-0.76%"
